STATE,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
Arizona,250,FREDONIA-MOCCASIN BI-COUNTY SCHOOL DISTRICT 6,2016,3429,859,865,1705,2548,1427,947,153,21
Arizona,295,GRAND CANYON SCHOOL DISTRICT 4,2016,5053,1152,1045,2856,4190,1854,2215,118,2
Arizona,145,MAINE CONSOLIDATED SCHOOL DISTRICT 10,2016,2376,211,481,1684,2245,1301,849,92,0
Arizona,1600,TUBA CITY UNIFIED SCHOOL DISTRICT 15,2016,25462,13144,7460,4858,26209,9153,12538,701,3768
Arizona,591,WILLIAMS SCHOOL DISTRICT 2,2016,6063,970,784,4309,5397,2670,2329,204,194
Arizona,50,COCONINO ASSOCIATION FOR VOCATION INDUSTRY & TECHNOLOGY(CAVIAT),2016,2761,4,1595,1162,3424,2448,976,0,0
Arizona,21,CHEVELON BUTTE SCHOOL DISTRICT 5,2016,623,41,39,543,432,150,282,0,0
Arizona,2675,PAGE SCHOOL DISTRICT 8,2016,29871,12378,7201,10292,25846,12798,11022,1250,525
Arizona,1721,GLOBE SCHOOL DISTRICT 1,2016,15108,3632,7718,3758,12782,6302,5585,666,217
Arizona,279,HAYDEN-WINKELMAN SCHOOL DISTRICT 41,2016,3575,463,1637,1475,3210,1341,1567,141,159
Arizona,1129,MIAMI UNIFIED SCHOOL DISTRICT 40,2016,10233,1581,2574,6078,8739,4445,3262,377,623
Arizona,67,TONTO SCHOOL DISTRICT 33,2016,1360,266,323,771,1218,619,468,121,10
Arizona,2373,PAYSON UNIFIED SCHOOL DISTRICT 10,2016,21588,2904,5638,13046,19630,9332,7803,766,100
Arizona,156,PINE-STRAWBERRY SCHOOL DISTRICT 12,2016,3183,255,350,2578,3285,1836,1293,136,20
Arizona,1569,SAN CARLOS UNIFIED SCHOOL DISTRICT 20,2016,15772,6239,8035,1498,21430,9073,10013,1711,633
Arizona,26,YOUNG SCHOOL DISTRICT 5,2016,1344,158,108,1078,1342,708,562,72,0
Arizona,0,GILA INSITUTE FOR TECHNOLOGY,2016,2277,142,1730,405,1323,469,552,0,0
Arizona,12,COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,2016,1265,21,1075,169,1266,637,489,0,0
Arizona,74,BONITA SCHOOL DISTRICT 16,2016,1119,48,258,813,1492,916,491,78,5
Arizona,597,FT THOMAS SCHOOL DISTRICT 7,2016,8957,5081,3552,324,8788,4136,4159,493,0
Arizona,0,KLONDYKE SCHOOL DISTRICT 9,2016,3,0,0,3,4,0,4,0,0
Arizona,825,PIMA UNIFIED SCHOOL DISTRICT 6,2016,6357,547,4572,1238,5932,3244,1820,338,176
Arizona,3027,SAFFORD SCHOOL DISTRICT 1,2016,21582,2630,11908,7044,22498,13695,6874,1267,585
Arizona,277,SOLOMONVILLE SCHOOL DISTRICT 5,2016,2319,243,1265,811,2223,1262,731,155,75
Arizona,1737,THATCHER SCHOOL DISTRICT 4,2016,11633,668,7905,3060,10584,5915,3344,498,268
Arizona,14,BLUE SCHOOL DISTRICT 22,2016,181,53,7,121,125,98,27,0,0
Arizona,311,DUNCAN UNIFIED SCHOOL DISTRICT 2,2016,4480,439,273,3768,3591,1671,1744,104,69
Arizona,1498,MORENI SCHOOL DISTRICT 18,2016,12493,361,759,11373,11997,7389,4059,474,75
Arizona,0,EAGLE ELEMENTARY DISTRICT 45,2016,5,5,0,0,7,3,4,0,0
Arizona,207,AGUILA SCHOOL DISTRICT 63,2016,2151,398,958,795,2095,1304,683,107,0
Arizona,13520,ALHAMBRA SCHOOL DISTRICT 68,2016,111012,23998,59501,27513,105669,55410,37896,9700,2663
Arizona,230,ARLINGTON SCHOOL DISTRICT 47,2016,3386,550,137,2699,2753,1465,1076,134,45
Arizona,5600,AVONDALE SCHOOL DISTRICT 44,2016,51018,6368,22157,22493,45211,21867,16386,3363,3559
Arizona,2496,BALSZ SCHOOL DISTRICT 31,2016,27211,5874,8169,13168,22745,10146,9187,1886,976
Arizona,5042,BUCKEYE SCHOOL DISTRICT 33,2016,37120,4218,21553,11349,36075,17620,12928,3694,1458
Arizona,3964,BUCKEYE UNION HIGH SCHOOL DISTRICT 201,2016,39767,3149,11431,25187,50584,17021,13510,1687,15375
Arizona,18684,CARTWRIGHT SCHOOL DISTRICT 83,2016,148509,32938,83648,31923,129934,72230,43331,11848,1358
Arizona,5392,CAVE CREEK UNIFIED SCHOOL DISTRICT 93,2016,46654,2130,9485,35039,55252,20071,16339,3413,14409
Arizona,42843,CHANDLER UNIFIED SCHOOL DISTRICT 80,2016,350971,20423,150120,180428,331019,184861,107081,22378,9339
Arizona,6430,CREIGHTON ELEMENTARY SCHOOL DISTRICT 14,2016,62170,14180,24190,23800,54964,24418,21097,5527,3475
Arizona,24885,DYSART SCHOOL DISTRICT 89,2016,198615,18104,98553,81958,169660,88657,61313,10136,2397
Arizona,3800,FOWLER SCHOOL DISTRICT 45,2016,39932,8273,18584,13075,35233,17668,12918,4058,589
Arizona,409,GILA BEND UNIFIED SCHOOL DISTRICT 24,2016,5612,1015,425,4172,5006,2009,2743,249,5
Arizona,36021,GILBERT SCHOOL DISTRICT 41,2016,284987,15603,140366,129018,248612,143848,82800,17290,2211
Arizona,13635,GLENDALE ELEMENTARY SCHOOL DISTRICT 40,2016,101892,21249,58736,21907,98444,48695,37273,8184,3175
Arizona,15497,GLENDALE UNION HIGH SCHOOL DISTRICT 205,2016,145573,16598,62559,66416,137966,69422,47637,5881,11143
Arizona,11883,HIGLEY UNIFIED SCHOOL DISTRICT,2016,92291,4539,44995,42757,84378,36578,24327,5627,15935
Arizona,7392,ISAAC SCHOOL DISTRICT 5,2016,61796,14056,31902,15838,58144,29846,22820,5157,154
Arizona,17347,KYRENE SCHOOL DISTRICT 28,2016,149151,7515,56431,85205,144729,67760,45930,10934,14805
Arizona,6648,LAVEEN SCHOOL DISTRICT 59,2016,51951,6111,28575,17265,59332,21352,16770,4318,16380
Arizona,3408,LIBERTY SCHOOL DISTRICT 25,2016,25017,2345,12976,9696,23310,12296,8183,1210,1595
Arizona,11186,LITCHFIELD ELEMENTARY SCHOOL DISTRICT 79,2016,80784,5813,43474,31497,75141,39214,24603,6745,2926
Arizona,5473,LITTLETON ELEMENTARY SCHOOL DISTRICT 65,2016,43772,6060,22342,15370,50376,20181,15019,3490,11117
Arizona,5672,MADISON ELEMENTARY SCHOOL DISTRICT 38,2016,64368,4045,14323,46000,66981,22017,18803,6026,17421
Arizona,64367,MESA UNIFIED SCHOOL DISTRICT,2016,542277,64742,256023,221512,537276,275630,185472,32400,34882
Arizona,16,MOBILE ELEMENTARY SCHOOL DISTRICT 86,2016,1042,33,12,997,851,218,409,30,194
Arizona,144,MORRISTOWN SCHOOL DISTRICT 75,2016,2602,284,1135,1183,1792,1037,625,124,6
Arizona,1787,MURPHY SCHOOL DISTRICT 21,2016,18511,4803,7494,6214,16734,7488,6855,1613,34
Arizona,1236,NADABURG SCHOOL DISTRICT 81,2016,10641,1657,5770,3214,10481,6010,3519,895,30
Arizona,2912,OSBORN SCHOOL DISTRICT 8,2016,29894,6440,7833,15621,25733,12355,10453,1463,40
Arizona,471,PALO VERDE SCHOOL DISTRICT 49,2016,4304,652,2317,1335,3827,1977,1467,248,114
Arizona,10028,PENDERGAST SCHOOL DISTRICT 92,2016,76894,10020,42383,24491,71080,33159,25888,8833,2291
Arizona,36418,PEORIA UNIFIED SCHOOL DISTRICT 11,2016,304660,23069,138370,143221,288368,141407,98484,13580,25484
Arizona,6933,PHOENIX ELEMENTARY SCHOOL DISTRICT 1,2016,87816,18897,21525,47394,74249,34854,31498,4058,1826
Arizona,27109,PHOENIX UNION HIGH SCHOOL DISTRICT 210,2016,322967,33693,76601,212673,315669,151062,115955,11322,25820
Arizona,5885,QUEEN CREEK SCHOOL DISTRICT 95,2016,47124,3851,21122,22151,57168,20070,16689,3119,15740
Arizona,915,RIVERSIDE SCHOOL DISTRICT 2,2016,14562,1677,562,12323,24278,3415,4221,562,14894
Arizona,9382,ROOSEVELT SCHOOL DISTRICT 66,2016,106435,26265,37807,42363,99793,46039,42105,7326,1455
Arizona,23659,SCOTTSDALE UNIFIED SCHOOL DISTRICT 48,2016,227712,16017,34958,176737,202733,96998,75159,13790,5032
Arizona,39,SENTINEL SCHOOL DISTRICT 71,2016,1110,79,188,843,1033,527,450,52,4
Arizona,32316,PARADISE VALLEY SCHOOL DISTRICT 69 AND 217,2016,310611,23253,81190,206168,280554,136654,93922,15753,23504
Arizona,11591,TEMPE ELEMENTARY SCHOOL DISTRICT 3,2016,122259,13669,32659,75931,120161,51426,41067,6850,16649
Arizona,14040,TEMPE UNION HIGH SCHOOL DISTRICT 213,2016,131961,5904,29282,96775,116803,57234,44431,4929,6649
Arizona,116,PALOMA SCHOOL DISTRICT 94,2016,4408,207,101,4100,5310,842,592,179,3697
Arizona,2989,TOLLESON ELEMENTARY SCHOOL DISTRICT 17,2016,25690,4926,11726,9038,22806,11155,8259,2438,697
Arizona,11419,TOLLESON UNION HIGH SCHOOL DISTRICT 214,2016,96398,8885,42972,44541,75441,38106,24764,4625,6646
Arizona,2025,UNION SCHOOL DISTRICT 62,2016,14775,2679,8747,3349,13563,6825,5119,1202,309
Arizona,23529,WASHINGTON SCHOOL DISTRICT 6,2016,211841,39366,97891,74584,189277,94093,67025,18483,9413
Arizona,1124,WICKENBURG UNIFIED SCHOOL DISTRICT 9,2016,14607,1329,2407,10871,12712,5597,5697,741,367
Arizona,1175,WILSON SCHOOL DISTRICT 7,2016,14837,3673,3849,7315,14006,7069,4630,781,1118
Arizona,421,WESTERN MARICOPA EDUCATION CENTER,2016,33524,53,18367,15104,35691,5334,6970,372,18152
Arizona,1422,EAST VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,2016,45221,1437,30061,13723,39976,27896,5815,1312,4953
Arizona,34153,DEER VALLEY UNIFIED SCHOOL DISTRICT,2016,273905,22021,105504,146380,253630,138855,85910,10343,13468
Arizona,7629,AGUA FRIA UNION HIGH SCHOOL DISTRICT 216,2016,63871,3870,25451,34550,61199,31226,21631,2630,3771
Arizona,1506,SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT,2016,15398,1873,826,12699,14551,5702,6465,653,731
Arizona,1569,FOUNTAIN HILLS SCHOOL DISTRICT 98,2016,15990,1980,3044,10966,14547,6125,5879,413,1656
Arizona,2865,BULLHEAD CITY SCHOOL DISTRICT 15,2016,21825,4635,9358,7832,21429,11764,7987,1678,0
Arizona,62,HACKBERRY SCHOOL DISTRICT 3,2016,1109,122,78,909,907,472,385,50,0
Arizona,6604,KINGMAN UNIFIED SCHOOL DISTRICT 20,2016,60437,7608,18308,34521,49205,22253,20397,2748,1014
Arizona,409,LITTLEFIELD SCHOOL DISTRICT 9,2016,4006,645,1970,1391,3809,2083,1439,224,63
Arizona,1144,MOHAVE VALLEY SCHOOL DISTRICT 16,2016,12065,1949,3953,6163,9961,4747,4528,620,14
Arizona,24,OWENS WHITNEY SCHOOL DISTRICT 6,2016,402,27,24,351,441,213,174,54,0
Arizona,238,PEACH SPRINGS UNIFIED SCHOOL DISTRICT,2016,3533,1702,765,1066,2654,996,1446,112,0
Arizona,596,COLORADO CITY UNIFIED SCHOOL DISTRICT 14,2016,5631,1669,2658,1304,5010,2547,2040,143,280
Arizona,100,TOPOCK SCHOOL DISTRICT 12,2016,1153,245,182,726,1109,511,527,71,0
Arizona,80,VALENTINE SCHOOL DISTRICT 22,2016,512,30,267,215,708,411,297,0,0
Arizona,37,YUCCA SCHOOL DISTRICT 13,2016,614,55,28,531,491,241,197,45,8
Arizona,38,WESTERN ARIZONA VOCATIONAL DISTRICT #50,2016,3570,0,2146,1424,2834,2208,605,21,0
Arizona,2041,COLORADO R UNION HIGH SCHOOL DISTRICT 2,2016,16914,2029,3241,11644,14981,7583,6491,816,0
Arizona,5454,LAKE HAVASU UNIFIED SCHOOL DISTRICT 1,2016,40891,4868,9825,26198,36711,18710,13897,2318,1786
Arizona,2064,HOLBROOK UNIFIED SCHOOL DISTRICT 3,2016,24224,8326,11466,4432,22612,11677,8760,899,1121
Arizona,395,JOSEPH CITY SCHOOL DISTRICT 2,2016,5602,446,248,4908,4768,2123,2438,170,0
Arizona,1759,KAYENTA UNIFIED SCHOOL DISTRICT 27,2016,29465,16263,10346,2856,25371,9349,12035,1539,2448
Arizona,120,CEDAR UNIFIED SCHOOL DISTRICT 25,2016,3188,1840,1164,184,3598,1283,2078,104,133
Arizona,2081,BLUE RIDGE UNIFIED SCHOOL DISTRICT 32,2016,18947,2586,3769,12592,16988,9441,6569,669,191
Arizona,2404,SHOW LOW UNIFIED SCHOOL DISTRICT 10,2016,18389,2082,7352,8955,16522,9490,6218,782,32
Arizona,2429,SNOWFLAKE UNIFIED SCHOOL DISTRICT 5,2016,17235,2060,9844,5331,15812,8357,5996,716,451
Arizona,2237,WHITERIVER UNIFIED SCHOOL DISTRICT 20,2016,30264,16391,12163,1710,26012,10982,10632,1446,2640
Arizona,2150,WINSLOW UNIFIED SCHOOL DISTRICT 1,2016,19589,5991,9878,3720,17176,8481,7611,862,47
Arizona,493,NORTHERN ARIZONA VOCATIONAL INSTITUTE OF TECHNOLOGY,2016,4895,51,3756,1088,2138,1449,654,0,35
Arizona,45,NORTHEAST ARIZONA TECHNOLOGICAL INSTITUTE OF VOCATIONAL EDUCATIO,2016,3779,57,3416,306,2493,1769,723,0,1
Arizona,1218,PINON SCHOOL UNIFIED SCHOOL DISTRICT 4,2016,21517,10742,8594,2181,19521,7551,10833,846,0
Arizona,443,HEBER OVERGAARD SCHOOL DISTRICT,2016,5400,773,1084,3543,4561,2223,1905,202,19
Arizona,419,AJO SCHOOL DISTRICT 15 AND 103,2016,3994,960,1989,1045,3797,1932,1596,216,53
Arizona,13737,AMPHITHEATER SCHOOL DISTRICT 10,2016,125705,14309,32058,79338,120016,56871,43868,5835,8693
Arizona,4919,CATALINA FOOTHILLS SCHOOL DISTRICT 16,2016,42431,1459,10184,30788,45902,18560,14905,4782,6315
Arizona,775,CONTINENTAL SCHOOL DISTRICT 39,2016,7245,488,1479,5278,7038,4164,1843,207,128
Arizona,18,EMPIRE SCHOOL DISTRICT 37,2016,40,0,9,31,408,214,0,0,0
Arizona,5253,FLOWING WELLS SCHOOL DISTRICT 8,2016,44728,7487,20088,17153,41904,21794,15827,2690,559
Arizona,1010,INDIAN OASIS-BABOQUIVARA UNIFIED SCHOOL DISTRICT 40,2016,19187,11768,6405,1014,16424,7032,8579,746,67
Arizona,12252,MARANA UNIFIED SCHOOL DISTRICT 6,2016,104357,9433,44616,50308,120173,49328,37682,6031,23173
Arizona,0,REDINGTON SCHOOL DISTRICT 44,2016,77,0,18,59,133,61,14,0,0
Arizona,5899,SAHUARITA SCHOOL DISTRICT 30,2016,48999,3085,19041,26873,43732,22060,16192,2208,1447
Arizona,17,SAN FERNANDO SCHOOL DISTRICT 35,2016,286,24,168,94,351,178,173,0,0
Arizona,15962,SUNNYSIDE SCHOOL DISTRICT 12,2016,121517,27628,67444,26445,125010,55875,51912,10256,6860
Arizona,2084,TANQUE VERDE UNIFIED SCHOOL DISTRICT 13,2016,15947,556,6342,9049,15815,9216,5620,621,39
Arizona,893,ALTAR VALLEY SCHOOL DISTRICT 51,2016,9263,1549,4975,2739,8370,4532,3219,600,5
Arizona,47839,TUCSON UNIFIED SCHOOL DISTRICT 1,2016,449642,67416,170965,211261,411163,187290,179063,24921,8601
Arizona,12254,VAIL UNIFIED SCHOOL DISTRICT,2016,99510,5805,51959,41746,102974,42394,36957,6833,15324
Arizona,612,PIMA COUNTY JOINT TECHNOLOGICAL EDUCATION DISTRICT NUMBER 11,2016,19912,337,13773,5802,17498,12697,4644,153,4
Arizona,4092,APACHE JUNCTION UNIFIED SCHOOL DISTRICT 43,2016,34090,2761,12584,18745,29619,15570,11670,1614,20
Arizona,6930,CASA GRANDE SCHOOL DISTRICT 4,2016,53699,7983,28753,16963,50379,24924,21843,3322,250
Arizona,3774,CASA GRANDE UNION HIGH SCHOOL DISTRICT 82,2016,36757,5117,14446,17194,29714,12862,12797,2623,270
Arizona,3204,COOLIDGE SCHOOL DISTRICT 21,2016,29244,5125,12259,11860,28313,12221,12002,1462,1444
Arizona,883,ELOY SCHOOL DISTRICT 11,2016,8491,2477,4595,1419,8016,3639,3481,737,102
Arizona,8326,FLORENCE UNIFIED SCHOOL DISTRICT 1,2016,66513,7015,37102,22396,59847,29421,22655,4166,579
Arizona,741,MAMMOTH-SAN MANUEL UNIFIED SCHOOL DISTRICT 8,2016,7373,1295,4354,1724,7313,3680,3110,502,14
Arizona,6383,MARICOPA SCHOOL DISTRICT 20,2016,49548,5585,29651,14312,44002,20582,19021,2316,373
Arizona,604,ORACLE SCHOOL DISTRICT 2,2016,6405,563,1665,4177,6152,4029,1747,201,175
Arizona,164,PICACHO SCHOOL DISTRICT 33,2016,1663,236,266,1161,1578,842,591,142,3
Arizona,460,RAY SCHOOL DISTRICT 3,2016,4247,673,1775,1799,4414,2236,1987,182,0
Arizona,313,RED ROCK SCHOOL DISTRICT 5,2016,2440,178,1226,1036,2333,1386,758,189,0
Arizona,568,SACATON SCHOOL DISTRICT 18,2016,11223,6791,3643,789,9889,4463,4878,409,139
Arizona,453,SANTA CRUZ VALLEY UNION HIGH SCHOOL DISTRICT 840,2016,6107,573,1099,4435,4378,1763,2153,248,94
Arizona,529,STANFIELD SCHOOL DISTRICT 24,2016,4492,691,2710,1091,8161,3682,4147,332,0
Arizona,366,SUPERIOR SCHOOL DISTRICT 15,2016,4836,809,1814,2213,4202,2041,1977,175,0
Arizona,1085,TOLTEC SCHOOL DISTRICT 22,2016,9450,2061,4580,2809,8557,3559,3648,545,351
Arizona,108,CENTRAL ARIZONA VALLEY INSTITUTE OF TECHNOLOGY,2016,6598,69,5454,1075,4715,1274,2436,0,1005
Arizona,4367,J O COMBS ELEMENTARY SCHOOL DISTRICT 44,2016,31975,3547,19240,9188,29582,14635,12418,1686,336
Arizona,3458,SANTA CRUZ VALLEY SCHOOL DISTRICT 35,2016,24920,5201,12988,6731,26007,12967,10942,1623,148
Arizona,5711,NOGALES UNIFIED SCHOOL DISTRICT 1,2016,43889,7569,26394,9926,39638,20764,16230,2493,135
Arizona,81,PATAGONIA ELEMENTARY SCHOOL DISTRICT 6,2016,1288,225,377,686,1343,754,551,9,29
Arizona,60,PATAGONIA UNION HIGH SCHOOL DISTRICT 20,2016,1797,192,245,1360,1734,681,888,143,22
Arizona,235,SANTA CRUZ ELEMENTARY SCHOOL DISTRICT 28,2016,2731,327,1812,592,2690,1627,923,136,4
Arizona,101,SONOITA SCHOOL DISTRICT 25,2016,2104,317,339,1448,2345,1150,793,71,305
Arizona,232,ASH FORK UNIFIED SCHOOL DISTRICT 31,2016,3017,288,583,2146,2659,1283,1199,177,0
Arizona,445,BAGDAD UNIFIED SCHOOL DISTRICT 20,2016,5311,278,299,4734,5067,2925,2012,124,6
Arizona,1436,CAMP VERDE UNIFIED SCHOOL DISTRICT 28,2016,11645,1972,4885,4788,11483,6270,4540,529,38
Arizona,183,CANON ELEMENTARY SCHOOL DISTRICT 50,2016,1920,298,579,1043,1956,1121,671,118,46
Arizona,2384,CHINO VALLEY UNIFIED SCHOOL DISTRICT 51,2016,17544,2712,6366,8466,17362,8255,7408,1236,216
Arizona,133,CONGRESS SCHOOL DISTRICT 17,2016,1710,183,459,1068,1536,908,537,84,7
Arizona,2131,COTTONWOOD-OAK CREEK ELEMENTARY SCHOOL DISTRICT 6,2016,17329,2235,6573,8521,17785,8359,6615,875,1915
Arizona,1,CROWN KING SCHOOL DISTRICT 41,2016,109,37,9,63,93,47,46,0,0
Arizona,5814,HUMBOLDT UNIFIED SCHOOL DISTRICT 22,2016,45724,5416,18075,22233,47019,25843,14840,2409,2245
Arizona,90,KIRKLAND SCHOOL DISTRICT 23,2016,1813,166,452,1195,1765,690,474,65,536
Arizona,524,MAYER UNIFIED SCHOOL DISTRICT 43,2016,6395,1065,2685,2645,5606,2583,2490,254,180
Arizona,3972,PRESCOTT UNIFIED SCHOOL DISTRICT 1,2016,29914,4098,7404,18412,30735,15388,13803,1443,72
Arizona,155,SELIGMAN UNIFIED SCHOOL DISTRICT 40,2016,2839,146,139,2554,2640,1262,1243,97,32
Arizona,33,SKULL VALLEY SCHOOL DISTRICT 15,2016,573,58,165,350,546,292,207,38,0
Arizona,28,HILLSIDE SCHOOL DISTRICT 35,2016,392,53,91,248,375,226,149,0,0
Arizona,477,CLARKSDALE-JEROME ELEMENTARY SCHOOL DISTRICT 3,2016,4033,480,1545,2008,3618,2058,1331,195,32
Arizona,3,WALNUT GROVE ELEMENTARY DISTRICT,2016,29,10,1,18,44,35,9,0,0
Arizona,25,WILLIAMSON VALLEY SCHOOL DISTRICT 2,2016,263,13,51,199,252,112,82,0,0
Arizona,47,YARNELL SCHOOL DISTRICT 52,2016,1246,308,227,711,956,472,356,48,80
Arizona,1,VALLEY ACADEMY,2016,1327,64,604,659,1768,982,786,0,0
Arizona,51,MOUNTAIN INSTITUTE JOINT TECHNOLOGY EDUCATION DISTRICT,2016,2937,200,1522,1215,2291,1225,1064,0,2
Arizona,1099,SEDONA-OAK CREEK JOINT UNIFIED SCHOOL DISTRICT,2016,15236,757,1947,12532,10770,4603,3819,573,125
Arizona,1151,MINGUS UNION HIGH SCHOOL DISTRICT 4,2016,10888,829,2438,7621,9177,5139,3395,241,0
Arizona,412,BEAVER CREEK SCHOOL DISTRICT 26,2016,4014,609,1572,1833,3578,2099,1281,171,17
Arizona,239,ANTELOPE UNION HIGH SCHOOL DISTRICT 50,2016,3193,179,240,2774,2962,1505,1247,173,0
Arizona,6318,CRANE SCHOOL DISTRICT 13,2016,44071,7388,28433,8250,45236,20021,16304,3028,5204
Arizona,5327,GADSDEN SCHOOL DISTRICT 32,2016,38619,9559,26234,2826,38053,18153,15794,3462,486
Arizona,99,HYDER SCHOOL DISTRICT 16,2016,2163,681,56,1426,1938,886,877,99,76
Arizona,150,MOHAWK VALLEY SCHOOL DISTRICT 17,2016,1818,253,727,838,1578,712,738,122,6
Arizona,2772,SOMERTON SCHOOL DISTRICT 11,2016,21197,5309,13368,2520,20597,9409,8172,1950,861
Arizona,233,WELLTON SCHOOL DISTRICT 24,2016,2319,400,1163,756,2293,1212,880,134,67
Arizona,8543,YUMA ELEMENTARY SCHOOL DISTRICT 1,2016,66883,12667,34964,19252,67566,29186,25370,4643,7962
Arizona,10531,YUMA UNION HIGH SCHOOL DISTRICT 70,2016,86346,12788,39139,34419,78069,36245,34016,5981,1278
Arizona,27,BOUSE SCHOOL DISTRICT 26,2016,752,83,59,610,669,263,330,76,0
Arizona,1781,PARKER SCHOOL DISTRICT 27,2016,18080,8903,6210,2967,16920,8366,7225,892,437
Arizona,214,QUARTZSITE SCHOOL DISTRICT 4,2016,2132,266,191,1675,2011,815,956,158,80
Arizona,120,SALOME SCHOOL DISTRICT 30,2016,1536,228,348,960,1357,559,656,141,0
Arizona,86,WENDEN SCHOOL DISTRICT 19,2016,1411,155,354,902,1314,619,586,109,0
Arizona,102,BICENTENNIAL UNION HIGH SCHOOL DISTRICT 76,2016,2232,382,150,1700,1815,840,880,95,0
Arkansas,1298,DEWITT SCH DIST 1,2016,15165,1512,11924,1729,19376,6918,4427,688,6837
Arkansas,1684,STUTTGART SCH DIST 22,2016,18187,2124,13554,2509,23085,8788,6040,1127,6391
Arkansas,1818,CROSSETT SCH DIST,2016,19638,2303,14330,3005,18150,9404,6562,1089,895
Arkansas,2033,HAMBURG SCH DIST,2016,19898,2357,15730,1811,19014,10542,6461,1340,284
Arkansas,700,COTTER SCH DIST 60,2016,7067,824,5497,746,6913,4051,2100,376,332
Arkansas,3947,MOUNTAIN HOME SCH DIST 9,2016,38906,3861,29318,5727,38595,20963,13672,1757,525
Arkansas,426,NORFORK SCH DIST 61,2016,5376,669,3941,766,5254,2900,1877,326,93
Arkansas,1967,PEA RIDGE SCH DIST 109,2016,19398,1467,15920,2011,20723,9416,6930,796,2881
Arkansas,16060,BENTONVILLE SCH DIST 6,2016,188497,7517,151580,29400,210549,90614,52575,8113,48800
Arkansas,641,DECATUR SCH DIST 17,2016,7353,1033,5495,825,6759,3437,2477,423,332
Arkansas,1446,GENTRY SCH DIST 19,2016,15818,1502,11667,2649,15084,7916,5789,758,156
Arkansas,1869,GRAVETTE SCH DIST 20,2016,20118,1777,14890,3451,20501,10353,5886,927,2278
Arkansas,15418,ROGERS SCH DIST 30,2016,167521,14583,124771,28167,152705,86258,48100,9490,3786
Arkansas,4277,SILOAM SPGS SCH DIST 21,2016,44918,4201,34612,6105,42514,22338,14803,2120,976
Arkansas,520,ALPENA SCH DIST 5,2016,5128,543,3984,601,4822,2674,1700,261,143
Arkansas,1143,BERGMAN SCH DIST 3,2016,10465,1111,8398,956,10056,5895,2946,597,536
Arkansas,399,LEAD HILL SCHOOL DISTRICT,2016,4170,591,3039,540,3954,1927,1615,275,106
Arkansas,2668,HARRISON SCH DIST 1,2016,29805,2799,22638,4368,41782,14073,9377,1413,15260
Arkansas,442,OMAHA SCH DIST 6,2016,4821,612,3690,519,4790,2510,1496,276,319
Arkansas,921,VALLEY SPRINGS SCH DIST 2,2016,8577,768,6897,912,8144,4412,3065,342,228
Arkansas,0,OZARKS UNLIMITED RESOURCES COOP,2016,5775,1740,2398,1637,5622,3136,2470,0,16
Arkansas,457,HERMITAGE SCH DIST 12,2016,5659,975,4016,668,5993,2673,1936,299,911
Arkansas,1626,WARREN SCH DIST 1,2016,19626,2475,15481,1670,17835,9047,6634,1380,577
Arkansas,566,HAMPTON SCH DIST 1,2016,6174,690,4509,975,6176,2881,2573,365,204
Arkansas,2049,BERRYVILLE SCH DIST,2016,20285,2329,16018,1938,19929,10506,6564,1199,1242
Arkansas,665,EUREKA SPRINGS SCH DIST,2016,9693,843,6825,2025,8424,4066,2935,509,389
Arkansas,1220,GREEN FOREST SCH DIST,2016,13338,1961,10187,1190,13218,6641,4689,1057,587
Arkansas,388,DERMOTT SCH DIST,2016,5665,1175,4037,453,5074,2456,2134,357,46
Arkansas,1134,LAKESIDE SCHOOL DISTRICT #1,2016,12900,2264,9363,1273,12010,6664,4216,872,243
Arkansas,1955,ARKADELPHIA SCH DIST,2016,20784,2067,15684,3033,20328,10535,7323,1620,399
Arkansas,771,GURDON SCH DIST,2016,8056,918,6242,896,8041,4347,2983,400,179
Arkansas,0,DAWSON EDUCATION SERVICE COOP,2016,11834,3820,5141,2873,11730,3529,7531,606,64
Arkansas,966,CORNING SCH DIST 8,2016,9647,1191,7281,1175,9614,4803,3430,538,779
Arkansas,972,PIGGOTT SCH DIST 52,2016,8746,895,6882,969,7999,4718,2365,512,331
Arkansas,653,RECTOR SCHOOL DISTRICT,2016,6236,851,4630,755,5789,3456,1745,327,175
Arkansas,474,CONCORD SCH DIST 3,2016,5918,704,4132,1082,6026,2994,2474,437,61
Arkansas,1742,HEBER SPRINGS SCH DIST 1,2016,18379,1955,13449,2975,18241,9309,6328,978,643
Arkansas,644,QUITMAN SCH DIST 21,2016,7599,657,4990,1952,6933,3488,2339,374,433
Arkansas,461,WEST SIDE GREERS FERRY SCH DIST,2016,7457,1008,4685,1764,5562,2935,1944,265,323
Arkansas,962,CLEVELAND COUNTY SCH DIST 36,2016,9582,1761,6893,928,9752,4271,3544,1153,619
Arkansas,552,WOODLAWN SCH DIST 6,2016,5166,487,4122,557,5110,2883,1588,357,204
Arkansas,1002,EMERSON-TAYLOR SCH DIST,2016,11363,1226,8233,1904,11950,6101,3651,656,1341
